Keyword,Country code,Location,Language,Entities,SERP features,Volume,KD,CPC,Organic traffic,Paid traffic,Current position,Current URL,Current URL inside,Updated,Navigational,Informational,Commercial,Transactional,Branded,Local
cleardent huercal overa,ES,Spain,Spanish,"Cleardent Huércal-Overa (Organization), Huércal-Overa (Location)","Thumbnail, People also ask",200,0,1.56,93,0,1,https://www.cleardent.es/clinica-dental/almeria/huercal-overa/,,2026-03-06 15:35:34,false,true,false,false,true,true
cuanto cuesta sacar una muela del juicio,ES,Spain,Spanish,,"Featured snippet, People also ask, Thumbnail, Sitelinks, Video preview",200,0,0.35,92,0,1,https://www.cleardent.es/cuanto-cuesta-sacar-una-muela/,Featured snippet,2026-02-11 16:20:38,false,true,false,false,false,false
cuanto cuesta una limpieza bucal,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, Video preview",200,0,0.32,92,0,1,https://www.cleardent.es/cuanto-cuesta-una-limpieza-dental/,AI Overview,2026-03-11 06:40:08,false,true,false,false,false,false
cancer de encia,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",1500,0,0.01,91,0,1,https://www.cleardent.es/cancer-de-encias-sintomas-causas-y-tratamiento/,AI Overview,2026-03-07 23:11:24,false,true,false,false,false,false
clinicas cleardent,ES,Spain,Spanish,"Cleardent Dental Clinics (Organization), Cleardent (Organization)","Sitelinks, Local pack, People also ask",250,0,0.58,91,0,1,https://www.cleardent.es/,,2026-02-17 20:47:40,false,true,false,false,true,false
precio dentadura fija sobre 4 implantes precio,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",700,0,0.32,91,0,1,https://www.cleardent.es/dentadura-fija-sobre-4-implantes-precio/,AI Overview,2026-03-08 14:40:07,false,true,true,false,false,false
bultos debajo de la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",150,0,,90,0,1,https://www.cleardent.es/bultos-final-lengua/,AI Overview,2026-02-28 03:43:59,false,true,false,false,false,false
vph papilas gustativas inflamadas,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, Sitelinks, People also ask",250,0,,90,0,1,https://www.cleardent.es/papiloma-lengua-vph/,AI Overview,2026-02-13 22:38:24,false,true,false,false,false,false
labio hinchado al despertar,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",200,0,,90,0,1,https://www.cleardent.es/labio-superior-hinchado-al-despertar/,AI Overview,2026-02-19 09:45:27,false,true,false,false,false,false
ganglios inflamados debajo de la mandibula,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",250,0,,90,0,1,https://www.cleardent.es/bulto-mandibula-inferior-movil/,AI Overview,2026-02-28 06:06:17,false,true,false,false,false,false
flemas en la garganta,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",2000,0,0.12,90,0,10,https://www.cleardent.es/flema-con-mal-sabor-en-la-garganta/,,2026-03-06 08:14:48,false,true,false,false,false,false
precio dentadura postiza fija sin implantes,ES,Spain,Spanish,,"Thumbnail, Sitelinks, People also ask, Shopping, Video preview",900,0,0.32,90,0,2,https://www.cleardent.es/precio-dentadura-postiza-quita-y-pon-todo-lo-que-necesitas-saber/,People also ask,2026-03-07 18:45:27,false,true,true,false,false,false
sabor metálico en la boca cáncer,ES,Spain,Spanish,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Video preview",800,1,,89,0,3,https://www.cleardent.es/sabor-raro-boca-cancer/,,2026-03-12 07:26:51,false,true,false,false,false,false
vitamina k2 alimentos,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",800,0,0.02,88,0,1,https://www.cleardent.es/vitamina-k2/,AI Overview,2026-02-25 05:52:30,false,true,false,false,false,false
como desinflamar las encías al instante,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",700,0,0.12,86,0,1,https://www.cleardent.es/como-bajar-la-inflamacion-de-las-encias/,AI Overview,2026-03-08 15:52:53,false,true,false,false,false,false
precio funda dental,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks",300,0,0.55,86,0,1,https://www.cleardent.es/cuanto-cuesta-una-funda-dental/,AI Overview,2026-02-25 16:28:58,false,true,true,false,false,false
cleardent tomares,ES,Spain,Spanish,"Cleardent Tomares (Organization), Tomares (Location)","People also ask, Sitelinks, Thumbnail",150,0,0.76,86,0,1,https://www.cleardent.es/clinica-dental/sevilla/tomares/,,2026-02-23 11:17:29,false,true,false,false,true,true
recuperar esmalte dientes,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",200,0,0.34,86,0,1,https://www.cleardent.es/como-recuperar-esmalte-dental/,AI Overview,2026-03-06 02:51:33,false,true,false,false,false,false
grano blanco en la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",250,0,,85,0,1,https://www.cleardent.es/grano-blanco-lengua-causas-tratamiento/,AI Overview,2026-03-08 12:33:23,false,true,false,false,false,false
cuanto cuesta una protesis dental,ES,Spain,Spanish,,"Featured snippet, People also ask, Shopping, Thumbnail",150,0,0.33,85,0,1,https://www.cleardent.es/precio-dentadura-postiza-quita-y-pon-todo-lo-que-necesitas-saber/,Featured snippet,2026-03-11 00:17:47,false,true,true,false,false,false
bulto en el labio por dentro,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",200,0,,83,0,1,https://www.cleardent.es/bulto-boca-sin-dolor/,AI Overview,2026-03-07 17:04:26,false,true,false,false,false,false
cleardent andujar,ES,Spain,English,"Cleardent Andújar (Organization), Andújar (Location)",,150,0,1.54,82,0,1,https://www.cleardent.es/clinica-dental/jaen/andujar/,,2026-02-02 08:07:53,false,true,false,false,true,true
cuanto cuesta ponerse un diente postizo,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",200,0,0.61,82,0,1,https://www.cleardent.es/cuanto-cuesta-diente-postizo/,AI Overview,2025-12-24 07:23:33,false,true,true,false,false,false
como limpiar dentadura postiza muy sucia,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",250,0,0.21,82,0,1,https://www.cleardent.es/como-limpiar-protesis-dental-en-casa/,AI Overview,2026-02-14 01:06:42,false,true,false,false,false,false
sarro en los dientes de abajo,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",300,0,0.27,81,0,1,https://www.cleardent.es/por-que-me-sale-sarro-en-los-dientes-de-abajo/,AI Overview,2026-02-13 15:19:44,false,true,false,false,false,false
tonsilolitos cáncer,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",700,3,0.09,81,0,4,https://www.cleardent.es/tonsilolitos-que-son-como-prevenirlos-y-tratarlos/,,2026-02-28 21:10:48,false,true,false,false,false,false
cancer de lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",6300,2,0.01,81,0,14,https://www.cleardent.es/cancer-oral/,,2026-03-07 16:38:43,false,true,false,false,false,false
sabor a sangre en la boca,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",500,0,,79,0,4,https://www.cleardent.es/sabor-a-sangre-en-la-boca/,,2026-02-11 05:19:06,false,true,false,false,false,false
puntitos blancos en la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",200,0,,79,0,1,https://www.cleardent.es/grano-blanco-lengua-causas-tratamiento/,AI Overview,2026-02-16 21:38:46,false,true,false,false,false,false
muela rota,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",600,0,0.40,78,0,1,https://www.cleardent.es/muela-rota-al-ras-de-la-encia/,AI Overview,2026-03-05 20:37:34,false,true,false,false,false,false
eliminar tonsilolitos,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",150,33,0.04,78,0,1,https://www.cleardent.es/tonsilolitos-que-son-como-prevenirlos-y-tratarlos/,AI Overview,2026-02-14 11:04:35,false,true,false,false,false,false
cuanto vale sacar una muela,ES,Spain,Spanish,,"Thumbnail, Sitelinks, People also ask",150,0,0.37,78,0,1,https://www.cleardent.es/cuanto-cuesta-sacar-una-muela/,,2025-12-27 13:25:17,false,true,false,false,false,false
grano en la lengua,ES,Spain,Spanish,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Video preview",800,0,0.03,78,0,5,https://www.cleardent.es/grano-blanco-lengua-causas-tratamiento/,,2026-03-10 20:40:41,false,true,false,false,false,false
cuanto gana un dentista,ES,Spain,Spanish,,"Sitelinks, People also ask, Video preview",150,0,,77,0,1,https://www.cleardent.es/cuanto-cobra-un-dentista/,,2026-02-12 04:08:45,false,true,false,false,false,false
implante muela precio,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",200,1,0.47,77,0,2,https://www.cleardent.es/precio-extraccion-implante-dental/,,2026-01-27 06:07:00,false,true,true,false,false,false
cleardent utrera,ES,Spain,Spanish,"Cleardent Utrera (Organization), Utrera (Location)",People also ask,150,0,0.83,77,0,1,https://www.cleardent.es/clinica-dental/sevilla/utrera/,,2026-03-04 14:54:53,false,true,false,false,true,true
cara hinchada por muela infectada,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",200,0,0.41,77,0,1,https://www.cleardent.es/como-bajar-la-inflamacion-de-la-cara-por-una-muela/,AI Overview,2026-03-02 19:49:59,false,true,false,false,false,false
papiloma lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",300,0,,75,0,1,https://www.cleardent.es/papiloma-lengua-vph/,AI Overview,2026-02-08 02:12:38,false,true,false,false,false,false
cuanto cuesta un diseño de sonrisa en españa,ES,Spain,Spanish,Spain (Location),"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",200,0,0.47,75,0,1,https://www.cleardent.es/precio-de-las-carillas-dentales/,AI Overview,2026-03-01 07:02:43,false,true,true,false,false,true
precio de dentadura postiza,ES,Spain,Spanish,,"Featured snippet, Thumbnail, People also ask, Sitelinks, Shopping",150,0,0.44,75,0,1,https://www.cleardent.es/precio-dentadura-postiza-quita-y-pon-todo-lo-que-necesitas-saber/,Featured snippet,2025-12-25 22:52:32,false,true,true,false,false,false
como curar una boquera,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",450,0,0.01,74,0,3,https://www.cleardent.es/curar-boqueras-en-un-dia/,,2026-02-16 04:42:18,false,true,false,false,false,false
cuanto cuesta una ferula de descarga,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Sitelinks, Shopping",400,0,0.15,74,0,1,https://www.cleardent.es/ferula-descarga-precio-farmacias/,AI Overview,2026-03-09 14:38:52,false,true,true,false,false,false
me suena la mandíbula pero no me duele,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",200,0,0.25,74,0,2,https://www.cleardent.es/me-suena-la-mandibula-pero-no-me-duele/,,2026-02-10 16:36:45,false,true,false,false,false,false
manchas blancas garganta cancer,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",200,1,0.12,73,0,1,https://www.cleardent.es/manchas-blancas-boca-cancer/,AI Overview,2026-03-02 09:38:58,false,true,false,false,false,false
cleardent baza,ES,Spain,Spanish,"Cleardent Baza (Organization), Baza (Location)",People also ask,100,0,0.57,73,0,1,https://www.cleardent.es/clinica-dental/granada/baza/,,2026-02-18 16:37:28,false,true,false,false,true,true
cuanto gana un dentista en españa,ES,Spain,Spanish,Spain (Location),"AI Overview, Thumbnail, People also ask, Video preview",350,0,,73,0,2,https://www.cleardent.es/cuanto-cobra-un-dentista/,People also ask,2026-02-19 19:41:11,false,true,false,false,false,true
la seguridad social cubre el dentista,ES,Spain,Spanish,Social Security (Organization),"AI Overview, Thumbnail, People also ask, Sitelinks, Video preview",300,0,1.61,73,0,1,https://www.cleardent.es/tratamientos-que-cubre-la-seguridad-social/,AI Overview,2026-03-08 07:58:53,false,true,false,false,false,false
bulto debajo de la mandíbula,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",200,0,,72,0,1,https://www.cleardent.es/bulto-mandibula-inferior-movil/,AI Overview,2026-01-31 07:29:01,false,true,false,false,false,false
bulto debajo de la lengua junto al frenillo lingual,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",100,0,,72,0,1,https://www.cleardent.es/bulto-debajo-lengua-junto-frenillo-lingual/,AI Overview,2026-01-03 05:46:39,false,true,false,false,false,false
se me ha partido una muela por la mitad,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",150,0,1.64,72,0,1,https://www.cleardent.es/muela-partida-mitad-vertical/,AI Overview,2025-12-29 05:23:48,false,true,false,false,false,false
molestia al tragar como si tuviera algo,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",1400,5,,72,0,1,https://www.cleardent.es/sensacion-nudo-garganta/,AI Overview,2026-03-04 02:42:17,false,true,false,false,false,false
si una muela se mueve hay que extraerla,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",200,0,3.11,71,0,1,https://www.cleardent.es/si-una-muela-se-mueve-hay-que-extraerla/,AI Overview,2026-03-11 15:40:40,false,true,false,false,false,false
mal sabor de boca continuo,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",150,2,0.49,71,0,1,https://www.cleardent.es/mal-sabor-boca-continuo-causas-soluciones/,AI Overview,2025-12-18 18:48:24,false,true,false,false,false,false
férula de descarga efectos secundarios,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",200,0,0.08,71,0,1,https://www.cleardent.es/ferula-descarga-efectos-secundarios/,AI Overview,2026-02-27 21:07:09,false,true,false,false,false,false
corona dental precio,ES,Spain,Spanish,,"Featured snippet, People also ask, Thumbnail, Sitelinks, Shopping, Video preview",1200,0,0.34,71,0,3,https://www.cleardent.es/tipos-coronas-dentales-precios/,,2026-03-04 11:39:42,false,true,true,false,false,false
lo ultimo en protesis dentales removibles,ES,Spain,Spanish,,"Thumbnail, Sitelinks, People also ask, AI Overview, Video preview",1100,0,0.29,71,0,6,https://www.cleardent.es/lo-ultimo-en-protesis-dentales-removibles/,,2026-02-25 00:35:52,false,true,false,false,false,false
remedios caseros para un grano infectado,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, Sitelinks, People also ask",200,0,0.30,70,0,2,https://www.cleardent.es/remedios-caseros-absceso-piel/,,2026-03-02 13:09:10,false,true,false,false,false,false
frenillo lingual inflamado,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",150,0,,70,0,2,https://www.cleardent.es/bulto-debajo-lengua-junto-frenillo-lingual/,,2026-02-21 01:07:55,false,true,false,false,false,false
cuanto cuesta un curetaje,ES,Spain,Spanish,,"AI Overview, Thumbnail, People also ask, Video preview",150,0,0.34,70,0,1,https://www.cleardent.es/precio-curetaje-dental-4-cuadrantes/,AI Overview,2026-02-13 17:20:50,false,true,false,false,false,false
puedo caminar después de una extracción de muela,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",200,0,,70,0,1,https://www.cleardent.es/puedo-caminar-despues-de-una-extraccion-de-muela/,AI Overview,2026-03-09 03:12:09,false,true,false,false,false,false
boca irritada por dentro causas,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",700,0,,70,0,1,https://www.cleardent.es/boca-irritada-por-dentro-remedios/,AI Overview,2026-03-08 10:30:31,false,true,false,false,false,false
dolor debajo de la mandibula,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",150,1,0.27,70,0,1,https://www.cleardent.es/dolor-debajo-mandibula-cuello/,AI Overview,2026-02-12 14:44:12,false,true,false,false,false,false
grano en el paladar,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask, Sitelinks",300,0,,69,0,4,https://www.cleardent.es/bulto-paladar-superior/,,2026-03-03 12:31:09,false,true,false,false,false,false
cleardent sanlucar,ES,Spain,Spanish,"Cleardent (Organization), Sanlúcar de Barrameda (Location)",Thumbnail,100,0,,69,0,1,https://www.cleardent.es/clinica-dental/cadiz/sanlucar/,,2026-03-07 18:17:17,false,true,false,false,true,true
precio dentadura completa fija,ES,Spain,Spanish,,"Featured snippet, Thumbnail, People also ask, Sitelinks",450,0,0.32,69,0,2,https://www.cleardent.es/precio-de-dentadura-fija-sobre-4-implantes/,People also ask,2026-02-04 01:15:52,false,true,true,false,false,false
soñar con dientes rotos,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",100,0,,69,0,1,https://www.cleardent.es/que-significa-sonar-que-se-te-rompen-los-dientes/,AI Overview,2025-12-21 01:45:55,false,true,false,false,false,false
grano debajo de la lengua,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask",150,0,,69,0,1,https://www.cleardent.es/granos-debajo-lengua/,AI Overview,2025-12-28 05:18:37,false,true,false,false,false,false
tonsitolitos,ES,Spain,Spanish,,"AI Overview, Video preview, Thumbnail, People also ask",200,35,0.01,69,0,1,https://www.cleardent.es/tonsilolitos-que-son-como-prevenirlos-y-tratarlos/,AI Overview,2026-02-17 13:47:10,false,true,false,false,false,false
corona dental,ES,Spain,Spanish,,"AI Overview, Thumbnail, Video preview, People also ask",4800,0,0.40,68,0,11,https://www.cleardent.es/cuanto-tarda-poner-corona-dental/,,2026-03-08 01:21:59,false,true,false,false,false,false
dolor de boca,ES,Spain,Spanish,,"AI Overview, Thumbnail, Sitelinks, People also ask, Video preview",350,0,0.06,68,0,1,https://www.cleardent.es/dolor-boca-dientes-causas-tratamiento/,AI Overview,2026-02-16 07:10:29,false,true,false,false,false,false
